customer_id,store_id,first_name,last_name,email,address_id,activebool,create_date,last_update,active
201,1,Vicki,Fields,vicki.fields@sakilacustomer.org,205,TRUE,2006-02-14,49:45.7,1
202,2,Carla,Gutierrez,carla.gutierrez@sakilacustomer.org,206,TRUE,2006-02-14,49:45.7,1
203,1,Tara,Ryan,tara.ryan@sakilacustomer.org,207,TRUE,2006-02-14,49:45.7,1
204,1,Rosemary,Schmidt,rosemary.schmidt@sakilacustomer.org,208,TRUE,2006-02-14,49:45.7,1
205,2,Eileen,Carr,eileen.carr@sakilacustomer.org,209,TRUE,2006-02-14,49:45.7,1
206,1,Terri,Vasquez,terri.vasquez@sakilacustomer.org,210,TRUE,2006-02-14,49:45.7,1
207,1,Gertrude,Castillo,gertrude.castillo@sakilacustomer.org,211,TRUE,2006-02-14,49:45.7,1
208,1,Lucy,Wheeler,lucy.wheeler@sakilacustomer.org,212,TRUE,2006-02-14,49:45.7,1
209,2,Tonya,Chapman,tonya.chapman@sakilacustomer.org,213,TRUE,2006-02-14,49:45.7,1
210,2,Ella,Oliver,ella.oliver@sakilacustomer.org,214,TRUE,2006-02-14,49:45.7,1
211,1,Stacey,Montgomery,stacey.montgomery@sakilacustomer.org,215,TRUE,2006-02-14,49:45.7,1
212,2,Wilma,Richards,wilma.richards@sakilacustomer.org,216,TRUE,2006-02-14,49:45.7,1
213,1,Gina,Williamson,gina.williamson@sakilacustomer.org,217,TRUE,2006-02-14,49:45.7,1
214,1,Kristin,Johnston,kristin.johnston@sakilacustomer.org,218,TRUE,2006-02-14,49:45.7,1
215,2,Jessie,Banks,jessie.banks@sakilacustomer.org,219,TRUE,2006-02-14,49:45.7,1
216,1,Natalie,Meyer,natalie.meyer@sakilacustomer.org,220,TRUE,2006-02-14,49:45.7,1
217,2,Agnes,Bishop,agnes.bishop@sakilacustomer.org,221,TRUE,2006-02-14,49:45.7,1
218,1,Vera,Mccoy,vera.mccoy@sakilacustomer.org,222,TRUE,2006-02-14,49:45.7,1
219,2,Willie,Howell,willie.howell@sakilacustomer.org,223,TRUE,2006-02-14,49:45.7,1
220,2,Charlene,Alvarez,charlene.alvarez@sakilacustomer.org,224,TRUE,2006-02-14,49:45.7,1
221,1,Bessie,Morrison,bessie.morrison@sakilacustomer.org,225,TRUE,2006-02-14,49:45.7,1
222,2,Delores,Hansen,delores.hansen@sakilacustomer.org,226,TRUE,2006-02-14,49:45.7,1
223,1,Melinda,Fernandez,melinda.fernandez@sakilacustomer.org,227,TRUE,2006-02-14,49:45.7,1
224,2,Pearl,Garza,pearl.garza@sakilacustomer.org,228,TRUE,2006-02-14,49:45.7,1
225,1,Arlene,Harvey,arlene.harvey@sakilacustomer.org,229,TRUE,2006-02-14,49:45.7,1
226,2,Maureen,Little,maureen.little@sakilacustomer.org,230,TRUE,2006-02-14,49:45.7,1
227,1,Colleen,Burton,colleen.burton@sakilacustomer.org,231,TRUE,2006-02-14,49:45.7,1
228,2,Allison,Stanley,allison.stanley@sakilacustomer.org,232,TRUE,2006-02-14,49:45.7,1
229,1,Tamara,Nguyen,tamara.nguyen@sakilacustomer.org,233,TRUE,2006-02-14,49:45.7,1
230,2,Joy,George,joy.george@sakilacustomer.org,234,TRUE,2006-02-14,49:45.7,1
231,1,Georgia,Jacobs,georgia.jacobs@sakilacustomer.org,235,TRUE,2006-02-14,49:45.7,1
232,2,Constance,Reid,constance.reid@sakilacustomer.org,236,TRUE,2006-02-14,49:45.7,1
233,2,Lillie,Kim,lillie.kim@sakilacustomer.org,237,TRUE,2006-02-14,49:45.7,1
234,1,Claudia,Fuller,claudia.fuller@sakilacustomer.org,238,TRUE,2006-02-14,49:45.7,1
235,1,Jackie,Lynch,jackie.lynch@sakilacustomer.org,239,TRUE,2006-02-14,49:45.7,1
236,1,Marcia,Dean,marcia.dean@sakilacustomer.org,240,TRUE,2006-02-14,49:45.7,1
237,1,Tanya,Gilbert,tanya.gilbert@sakilacustomer.org,241,TRUE,2006-02-14,49:45.7,1
238,1,Nellie,Garrett,nellie.garrett@sakilacustomer.org,242,TRUE,2006-02-14,49:45.7,1
239,2,Minnie,Romero,minnie.romero@sakilacustomer.org,243,TRUE,2006-02-14,49:45.7,1
240,1,Marlene,Welch,marlene.welch@sakilacustomer.org,244,TRUE,2006-02-14,49:45.7,1
241,2,Heidi,Larson,heidi.larson@sakilacustomer.org,245,TRUE,2006-02-14,49:45.7,0
242,1,Glenda,Frazier,glenda.frazier@sakilacustomer.org,246,TRUE,2006-02-14,49:45.7,1
243,1,Lydia,Burke,lydia.burke@sakilacustomer.org,247,TRUE,2006-02-14,49:45.7,1
244,2,Viola,Hanson,viola.hanson@sakilacustomer.org,248,TRUE,2006-02-14,49:45.7,1
245,1,Courtney,Day,courtney.day@sakilacustomer.org,249,TRUE,2006-02-14,49:45.7,1
246,1,Marian,Mendoza,marian.mendoza@sakilacustomer.org,250,TRUE,2006-02-14,49:45.7,1
247,1,Stella,Moreno,stella.moreno@sakilacustomer.org,251,TRUE,2006-02-14,49:45.7,1
